No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category
6046,pco new delhi,12100,3,4499,$0.08,2,29,https://www.zomato.com/ncr/pco-vasant-vihar-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6047,park plaza chennai omr,18100,20,63,$0.35,19,16,https://www.zomato.com/chennai/restaurants/in/park-plaza-omr-thuraipakkam,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant
6048,north indian food near me,14800,2,4499,$0.05,14,45,https://www.zomato.com/bangalore/restaurants/north-indian,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
6049,new punjabi dhaba hsr,14800,1,4499,$0.11,1,21,https://www.zomato.com/bangalore/punjabi-dhaba-hsr-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6050,fort road,14800,51,31,$0.16,3,37,https://www.zomato.com/jaipur/fort-palms-1-vaishali-nagar,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown
6051,food home delivery near me,14800,8,975,$0.23,16,14,https://www.zomato.com/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6052,famous food in new delhi,12100,20,87,$0.13,1,33,https://www.zomato.com/ncr,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6053,delhi subhash nagar,14800,33,31,$0.14,2,20,https://www.zomato.com/ncr/subhash-nagar-delhi-restaurants,Delhi,Delhi,India,North,Delhi,Restaurant
6054,city plaza,12100,9,694,$0.30,3,37,https://www.zomato.com/pune/city-plaza-parvati,Pune,Unknown,Unknown,Unknown,Pune,Unknown
6055,krishna grand,14800,5,2397,$0.49,3,19,https://www.zomato.com/bangalore/the-krishna-grand-banashankari-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6056,kittysu mumbai,14800,14,222,$0.12,2,28,https://www.zomato.com/KittySuMumbai,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6057,kitchen sutra,14800,5,1440,$0.13,1,21,https://www.zomato.com/kolkata/kitchen-sutra-chandannagar,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown
6058,king fisher price,18100,26,35,$0.05,1,19,https://www.zomato.com/bangalore/restaurants/dish-kingfisher-beer,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
6059,kazan japanese ramen,9900,3,4499,$0.35,8,22,https://www.zomato.com/bangalore/kazan-japanese-ramen-church-street-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6060,indian sweets house,14800,8,1440,$0.23,3,22,https://www.zomato.com/bangalore/india-sweet-house-vijay-nagar-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6061,indian sweet house,14800,9,975,$0.08,6,20,https://www.zomato.com/bangalore/india-sweet-house-yelahanka-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6062,india rice bowl,14800,16,291,$0,1,21,https://www.zomato.com/hyderabad/rice-bowl-of-india-madhapur,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown
6063,hyderabad central hyderabad,14800,9,291,$0.24,4,25,https://www.zomato.com/hyderabad/restaurants/in/hyderabad-central-mall-panjagutta,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant
6064,house of mg hotel ahmedabad,12100,13,222,$0.42,23,40,https://www.zomato.com/ahmedabad/agashiye-the-house-of-mg-lal-darwaja,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown
6065,hotel travancore court cochin,18100,61,31,$0.51,33,18,https://www.zomato.com/kochi/feast-travancore-court-pallimukku/menu,Kochi,Unknown,Unknown,Unknown,Kochi,Unknown
6066,hotel sandesh the prince,8100,10,222,$0.42,26,21,https://www.zomato.com/mysore/sandesh-the-prince-doora,Mysuru,Unknown,Unknown,Unknown,Mysuru,Unknown
6067,hotel paramount,12100,3,2397,$0.23,3,27,https://www.zomato.com/chennai/hotel-paramount-kilpauk,Chennai,Unknown,Unknown,Unknown,Chennai,Hotel
6068,hotel dukes retreat lonavala,14800,26,34,$0.55,66,22,https://www.zomato.com/pune/restaurants/in/the-dukes-retreat,Pune,Unknown,Unknown,Unknown,Pune,Restaurant
6069,hotel annamalai international,14800,7,500,$0.15,43,30,https://www.zomato.com/puducherry/the-haveli-hotel-annamalai-international-heritage-town,Puducherry,Puducherry,India,South,Puducherry,Hotel
6070,holiday resort hotel puri,14800,38,31,$0.17,61,22,https://www.zomato.com/puri/holiday-resort-penthakata/menu,Puri,Unknown,Unknown,Unknown,Puri,Hotel
6071,gung the palace green park,12100,3,4499,$0.16,5,19,https://www.zomato.com/ncr/gung-the-palace-green-park-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6072,guerilla diner,14800,5,1440,$0.18,3,31,https://www.zomato.com/bangalore/guerilla-diner-ulsoor-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6073,grand mercure goa candolim,12100,8,378,$0.22,13,20,https://www.zomato.com/goa/mello-grand-mercure-goa-candolim,Candolim,Goa,India,West,Candolim,Unknown
6074,black pearl barbeque restaurant,12100,3,4499,$0.68,7,23,https://www.zomato.com/bangalore/the-black-pearl-kadubeesanahalli-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6075,best restaurant gurgaon,14800,6,1440,$0.08,12,25,https://www.zomato.com/ncr/gurgaon-restaurants/casual-dining,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant
6076,arya niwas jaipur,14800,7,500,$0.18,16,22,https://www.zomato.com/jaipur/hotel-arya-niwas-sansar-chandra-road,Jaipur,Unknown,Unknown,Unknown,Jaipur,Hotel
6077,al jawahar restaurant,12100,5,4499,$0,3,17,https://www.zomato.com/ncr/al-jawahar-jama-masjid-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6078,a1 chips,14800,9,694,$0.11,34,33,https://www.zomato.com/bangalore/a1-chips-since-1970-jayanagar-bangalore/order,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6079,7th street,14800,9,378,$0.13,4,30,https://www.zomato.com/jammu/the-7th-street-transport-nagar,Jammu,Unknown,Unknown,Unknown,Jammu,Unknown
6080,56 bhog,12100,8,975,$0,1,22,https://www.zomato.com/ncr/chhappan-bhog-shalimar-bagh-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6081,1oak,12100,2,2397,$0.55,7,27,https://www.zomato.com/ncr/1-oak-cafe-bar-defence-colony-new-delhi,New Delhi,Delhi,India,North,New Delhi,Restaurant
6082,copper kitchen coimbatore,12100,1,4499,$0.04,2,32,https://www.zomato.com/coimbatore/copper-kitchen-sitra,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Unknown
6083,coffee shop juhu,14800,5,2397,$0.02,3,23,https://www.zomato.com/mumbai/restaurants/cafes?landmark_id=439,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
6084,chiyang kochi,12100,5,2397,$0.08,2,21,https://www.zomato.com/kochi/chiyang-kacherippady,Kochi,Unknown,Unknown,Unknown,Kochi,Unknown
6085,chick fil a,14800,13,167,$0,1,17,https://www.zomato.com/ncr/chic-fil-a-1-mukherjee-nagar-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6086,café hideout,12100,5,2397,$0.06,3,23,https://www.zomato.com/patna/cafe-hideout-khajpura,Patna,Unknown,Unknown,Unknown,Patna,Restaurant
6087,cafes in juhu,14800,5,2397,$0.03,3,21,https://www.zomato.com/mumbai/juhu-restaurants/caf%C3%A9,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
6088,cafe raipur,12100,5,2397,$0.08,1,24,https://www.zomato.com/raipur/caf%C3%A9,Raipur,Unknown,Unknown,Unknown,Raipur,Unknown
6089,cafe juhu,14800,6,2397,$0.02,3,23,https://www.zomato.com/mumbai/restaurants/cafes?landmark_id=439,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
6090,cafe in raipur,12100,8,1440,$0,1,23,https://www.zomato.com/raipur/caf%C3%A9,Raipur,Unknown,Unknown,Unknown,Raipur,Unknown
6091,cafe athyeka,14800,4,4499,$0,3,23,https://www.zomato.com/ncr/cafe-athyeka-sector-144-noida,Noida,Unknown,Unknown,Unknown,Noida,Restaurant
6092,burger king pic,14800,7,694,$0.02,1,31,https://www.zomato.com/ncr/burger-king-connaught-place-new-delhi/photos,New Delhi,Delhi,India,North,New Delhi,Unknown
6093,burger farm near me,12100,7,1440,$0.03,2,19,https://www.zomato.com/ahmedabad/restaurants/burger-farm?landmark_id=733&category=2,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant
6094,apsara ice cream near me,12100,8,1440,$0.16,4,10,https://www.zomato.com/mumbai/restaurants/apsara-ice-creams,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant
6095,yuvraj hotel vadodara,14800,3,2397,$0.20,7,20,https://www.zomato.com/vadodara/hotel-yuvraj-sayajigunj,Vadodara,Unknown,Unknown,Unknown,Vadodara,Hotel
6096,yogi executive hotel navi mumbai,14800,30,31,$0.29,32,20,https://www.zomato.com/mumbai/the-roof-top-yogi-executive-vashi-navi-mumbai,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Unknown
6097,udaipur best restaurants,18100,5,2397,$0.20,20,25,https://www.zomato.com/udaipur/restaurants?category=2,Udaipur,Unknown,Unknown,Unknown,Udaipur,Restaurant
6098,tulip chowk,18100,17,82,$0.39,12,17,https://www.zomato.com/ncr/2-states-1-sector-69-gurgaon,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown
6099,traffic jam,14800,23,48,$0,1,22,https://www.zomato.com/bangalore/traffic-jam-nagawara,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6100,zaitoon restaurant tambaram,9900,3,4499,$0.11,4,21,https://www.zomato.com/chennai/zaitoon-restaurant-grill-selaiyur,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant
6101,the daily all day pune,14800,3,4499,$0.09,2,21,https://www.zomato.com/pune/the-daily-all-day-1-koregaon-park,Pune,Unknown,Unknown,Unknown,Pune,Unknown
6102,the brew estate,12100,6,1440,$0.15,6,42,https://www.zomato.com/chandigarh/the-brew-estate-sector-26,Unknown,Chandigarh,India,North,Unknown,Unknown
6103,sujata mastani sadashiv peth,14800,1,4499,$0.53,3,18,https://www.zomato.com/pune/sujata-mastani-sadashiv-peth,Pune,Unknown,Unknown,Unknown,Pune,Unknown
6104,soft ice cream,14800,15,222,$0.09,1,18,https://www.zomato.com/chennai/soft-serve-co-alwarpet,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown
6105,skydeck rooftop restaurant,14800,5,2397,$0.15,2,19,https://www.zomato.com/pune/sky-deck-chinchwad,Pune,Unknown,Unknown,Unknown,Pune,Unknown
6106,sindhu bhavan,12100,37,31,$0.07,4,21,https://www.zomato.com/ahmedabad/balan-dosa-1-bodakdev,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown
6107,shiv niwas palace hotel udaipur,12100,39,31,$0.22,27,25,https://www.zomato.com/udaipur/palki-khana-by-shiv-niwas-palace-chandpole/menu,Udaipur,Unknown,Unknown,Unknown,Udaipur,Unknown
6108,sector 98 noida,14800,9,694,$0.25,6,17,https://www.zomato.com/ncr/sector-98-restaurants,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
6109,seafood food restaurant,14800,6,2397,$0.05,3,41,https://www.zomato.com/goa/seafood,Unknown,Goa,India,West,Unknown,Unknown
6110,scorpio club & resort in lucknow,12100,20,63,$0.05,17,14,https://www.zomato.com/lucknow/scorpio-club-aliganj,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown
6111,restaurants noida,14800,5,2397,$0.12,8,25,https://www.zomato.com/ncr/noida-restaurants,Noida,Unknown,Unknown,Unknown,Noida,Restaurant
6112,titos lane,14800,10,500,$0.26,1,23,https://www.zomato.com/goa/titos-restaurant-baga,Baga,Goa,India,West,Baga,Restaurant
6113,oia bangalore menu,18100,1,4499,$0.18,2,19,https://www.zomato.com/bangalore/oia-3-hennur-bangalore/menu,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6114,noida sector 80,14800,18,87,$0.16,2,18,https://www.zomato.com/ncr/sector-80-restaurants,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
6115,nearby mandi restaurants,12100,4,4499,$0.04,6,23,https://www.zomato.com/mandi-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
6116,near veg hotel,12100,6,1440,$0.10,7,19,https://www.zomato.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
6117,near me bars,14800,5,4499,$0.15,9,22,https://www.zomato.com/bars-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6118,menu for pizza hut restaurant,18100,9,975,$0.13,1,40,https://www.zomato.com/hyderabad/pizza-hut-1-himayath-nagar/order,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown
6119,meharchand market delhi,8100,2,4499,$0,1,20,https://www.zomato.com/ncr/restaurants/in/meharchand-market-lodhi-colony,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
6120,mayura bakery,12100,7,2397,$0.12,4,22,https://www.zomato.com/tirupati/mayura-bakery-since-1991-tata-nagar/order,Tirupati,Unknown,Unknown,Unknown,Tirupati,Unknown
6121,mandi story,9900,6,1440,$0.48,2,33,https://www.zomato.com/mangalore/mandi-stories-hampankatta,Mangaluru,Unknown,Unknown,Unknown,Mangaluru,Unknown
6122,madhur milan,9900,21,48,$0.17,1,29,https://www.zomato.com/kolkata/madhur-milan-bara-bazar/menu,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown
6123,royal biryani,14800,5,2397,$0.42,1,23,https://www.zomato.com/chennai/the-royals-biryani-perungudi,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown
6124,restaurant kochi,12100,5,2397,$0,7,24,https://www.zomato.com/kochi/dine-out,Kochi,Unknown,Unknown,Unknown,Kochi,Unknown
6125,resort hotels in jaipur,14800,68,31,$0.17,99,32,https://www.zomato.com/jaipur/pantheon-shakun-hotels-resorts-c-scheme,Jaipur,Unknown,Unknown,Unknown,Jaipur,Hotel
6126,ramnagar near me,14800,17,134,$0.03,1,19,https://www.zomato.com/ramnagar/restaurants,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant
6127,radio room,14800,5,1440,$0.15,2,46,https://www.zomato.com/chennai/radio-room-santhome,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown
6128,queen margherita pizzeria,12100,4,4499,$0.38,5,23,https://www.zomato.com/mumbai/queen-margheritas-pizzeria-malad-west,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
6129,qavalli aerocity,14800,4,2397,$0.09,2,16,https://www.zomato.com/ncr/qavalli-aerocity-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6130,pizza point,12100,8,975,$0.15,1,22,https://www.zomato.com/jammu/pizza-point-nanak-nagar,Jammu,Unknown,Unknown,Unknown,Jammu,Unknown
6131,pictures of chicken biryani,12100,50,31,$0.52,1,30,https://www.zomato.com/bangalore/delivery,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6132,park st restaurants,18100,5,2397,$0.03,2,25,https://www.zomato.com/kolkata/park-street-area-restaurants,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant
6133,paan shop,14800,6,4499,$0,1,23,https://www.zomato.com/paan-shop-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6134,oudh 1590,12100,6,2397,$0.37,1,22,https://www.zomato.com/kolkata/oudh-1590-desapriya-park,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown
6135,hotel yuvraj vadodara,14800,2,4499,$0.12,6,19,https://www.zomato.com/vadodara/hotel-yuvraj-sayajigunj,Vadodara,Unknown,Unknown,Unknown,Vadodara,Hotel
6136,gurgaon good restaurants,14800,5,2397,$0.07,12,27,https://www.zomato.com/ncr/gurgaon-restaurants,Gurugram,Unknown,Unknown,Unknown,Gurugram,Restaurant
6137,gupta sandwich,12100,4,4499,$0.20,4,20,https://www.zomato.com/mumbai/gupta-sandwich-4-vashi-navi-mumbai,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Unknown
6138,grand tamanna hotel,14800,5,1440,$0.12,26,25,https://www.zomato.com/pune/around-the-world-grand-tamanna-hotel-hinjawadi,Pune,Unknown,Unknown,Unknown,Pune,Hotel
6139,goa india nightlife,14800,21,75,$0.13,6,34,https://www.zomato.com/goa/best-drinks-and-nightlife-restaurants?night-clubs=1,Unknown,Goa,India,West,Unknown,Restaurant
6140,ganesh mart,14800,12,378,$0.03,1,19,https://www.zomato.com/nashik/ganesh-sweet-mart-college-road,Nashik,Unknown,Unknown,Unknown,Nashik,Unknown
6141,kwality restaurants,14800,5,2397,$0.10,2,24,https://www.zomato.com/ncr/kwality-connaught-place-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6142,krishna dairy,9900,12,291,$0.33,5,20,https://www.zomato.com/ncr/krishna-dairy-sweets-shahdara-new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown
6143,kfc prices and menu,14800,6,975,$0.23,1,22,https://www.zomato.com/pune/kfc-jm-road/order,Pune,Unknown,Unknown,Unknown,Pune,Unknown
6144,karnataka bhavan delhi,1600,4,2397,$0.85,1,14,https://www.zomato.com/ncr/karnataka-bhavan-chanakyapuri-new-delhi,New Delhi,Karnataka,India,South,New Delhi,Unknown
6145,jewels of nizam gandipet,140,3,4499,$0.41,3,6,https://www.zomato.com/hyderabad/jewel-of-nizam-the-minar-the-golkonda-resort-gandipet,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Hotel
6146,hyderabadi biryani near me,14800,6,2397,$0.25,9,12,https://www.zomato.com/bangalore/restaurants/hyderabadi,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
6147,hotel durga,14800,6,2397,$0.11,3,23,https://www.zomato.com/pune/hotel-durga-1-kothrud,Pune,Unknown,Unknown,Unknown,Pune,Hotel
6148,dhaba bollywood,14800,3,4499,$0.08,1,19,https://www.zomato.com/sonipat/dhaba-bollywood-sonipat-locality,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6149,cooke town bangalore,14800,30,31,$0.34,6,19,https://www.zomato.com/bangalore/dine-out-in-cooke-town,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown
6150,coffee shop jaipur,14800,4,4499,$0.31,10,21,https://www.zomato.com/jaipur/coffee,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown
6151,city heart,14800,16,134,$0.11,3,20,https://www.zomato.com/patiala/city-heart-hotel-restaurant-nabha,Patiala,Unknown,Unknown,Unknown,Patiala,Restaurant
6152,city bakery,12100,4,4499,$0.22,3,39,https://www.zomato.com/mumbai/city-bakery-worli,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown
6153,church street restaurants,14800,4,4499,$0,2,18,https://www.zomato.com/bangalore/church-street-restaurants,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant
6154,chennai le palace porur,14800,50,31,$0.24,10,19,https://www.zomato.com/chennai/campari-bar-porur,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown
6155,chennai le palace,14800,66,31,$0.12,11,21,https://www.zomato.com/chennai/restaurants/in/the-leela-palace-chennai,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant
6156,chaitanya paratha pune,14800,4,4499,$0.11,4,22,https://www.zomato.com/pune/chaitanya-paranthas-fc-road,Pune,Unknown,Unknown,Unknown,Pune,Unknown
6157,central hyderabad,14800,16,87,$0.24,4,20,https://www.zomato.com/hyderabad/restaurants/in/hyderabad-central-mall-panjagutta,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant
6158,cappuccino blast mall avenue,22200,4,2397,$0,6,13,https://www.zomato.com/lucknow/cappuccino-blast-hazratganj,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown
6159,capella bakery,14800,4,2397,$0.18,2,22,https://www.zomato.com/mangalore/capella-patisserie-kadri,Mangaluru,Unknown,Unknown,Unknown,Mangaluru,Unknown
6160,cafe uncover,14800,3,4499,$0.02,3,23,https://www.zomato.com/ncr/cafe-uncover-sector-12-dwarka-new-delhi,New Delhi,Delhi,India,North,New Delhi,Restaurant
